"x1","x2","x3","x4","x5","x6","x7","x8","y"
0.1069,0.7799,0.3208,0.6289,0.2013,0.5723,0.434,0.0126,24.8397601898683
0.9182,0.0818,0.761,0.2704,0.4969,0.4654,0.6981,0.6792,125.367179455899
0.0755,0.5723,0.6855,0.1761,0.1006,0.1447,0.8553,0.4465,20.6639599553643
0.7358,0.6604,0.1447,0.7233,0.4025,0.9811,0.2327,0.5723,109.329577296855
0.805,0.0189,0.2201,0.478,0.1824,0.0692,0.9686,0.6918,123.182365878231
0.1132,0.5849,0.0252,0.4088,0.7799,0.3333,0.1635,0.1384,29.5611629222196
0.4088,0.0881,0.2013,0,0.2138,0.6415,0.3648,0.4214,44.7651375246841
0.0063,0.5031,0.7044,0.7925,0.1761,0.4969,0.5031,0.0881,18.7571739209758
0.5094,0.2704,0.0818,0.3019,0.2893,0.1195,0.2138,0.1132,80.8508195132428
0.5723,0.7358,0.5409,0.8994,0.9937,0.9182,0.2893,0.4151,86.8095471405271
0.3711,0.7233,0.1258,0.1258,0.1698,0.8428,0.761,0.2013,32.2308446890511
0.0252,0.1887,0.522,0.5031,0.4214,0.3774,0.9497,0.5157,17.5575386325359
0.1447,0.6038,0.2264,0.2579,0.2642,0.7233,0.327,0.3019,24.6038130812969
0.9119,0.6352,0.9497,0.3962,0.2453,0.8113,0.6478,0.0503,100.006723298073
0.5597,0.7862,0.9308,0.7862,0.8176,0.2138,0.7358,0.9245,97.6085351958179
0.4591,0.4591,0.2767,0.0189,0.1258,0.3396,0.239,0.9182,68.257928110658
0.0881,0.3522,0.566,0.3648,0.9497,0.5157,0.2264,0.8868,27.9023844535507
0.956,0.5597,0.9371,0.044,0.6038,0.522,0.3396,0.761,134.642864102029
0.6415,0.5786,0.1132,0.805,0.044,0.6352,0.6855,0.283,87.7375071186267
0.7736,0.8994,0.1635,0.5346,0.0189,0.8931,0.3459,0.8616,110.887848301709
0.5409,0.1132,0.9686,0.9623,0.3962,0.4906,0.4025,0.2767,91.2327057590081
0.2579,0.3836,0.2893,0.3836,0.3333,0.9937,0.5723,0.1887,27.7987977490405
0.8868,0.2013,0.0189,0.2138,0.1384,0.7484,0.3836,0.7799,116.65944851764
0.4717,0.044,0.4151,0.8616,0.2516,0.9497,0.8428,0.7233,59.2925260145874
0.9434,0.3082,0.6604,0.7044,0.0252,0.0755,0.4214,0.3648,185.216536058319
0.9497,0.7296,0.2579,0.434,0.3836,0.1258,0.0189,0.5975,209.920696095381
0.5283,0.8302,0.7421,0.717,0.2201,0.1572,0.6164,0.8931,94.9456235605591
0.6667,0.1761,0.2956,0.239,0,0.434,0.1824,0.4088,99.2235275309975
0.0629,0.8239,0.1321,0.8491,0.7044,0.0818,0.3208,0.0692,29.2352929975581
0.7296,0.2516,0.5346,0.0314,0.239,0.4528,0.4528,0.1635,83.8414395102981
0.3208,0.3145,0.1509,0.0063,0.6352,0.2579,0.5094,0.6855,44.2860457102244
0.7862,0.1069,0.5535,0.0818,0.0755,0.1132,0.5849,0.6352,114.40458127681
0.3648,0.1447,0.9874,0.7107,0.3145,0.3585,0.8679,0.0252,48.0142081449281
0.4969,0.6792,0.3774,0.6478,0.0818,0.5031,0.7233,0.8176,72.7574370828892
0.8113,0.7987,0.8176,0.1824,0.2579,0.4151,0.2642,0.9937,132.553936276013
0.3962,0.522,0.2453,0.8239,0.956,0.3145,0.9182,0.6604,61.0821740165269
0.2264,0.4277,0.1887,0.1509,0.3019,0.5094,0,0.522,40.0382981704192
0.6289,0.3019,0.0314,0.1321,0.9371,0.4717,0.3145,0.6164,85.7731896954061
0.1698,0.9057,0.8302,0.0252,0.327,0.0503,0.6918,0.6101,29.9460632886795
0.5849,0.6289,0.1761,0.2013,0.7484,0,0.1006,0.6667,110.967419793635
0.9748,0.3585,0.0566,0.7358,0.1509,0.8994,0.0629,0.3082,165.687058462075
0.8805,0.7673,0.4214,0.0126,0.5786,0.8616,0.9434,0.2893,71.0925628542059
0.434,0.6101,0.7233,0.9811,0.9811,0.3899,0.7673,0.8491,74.504756003753
0.9371,0.4906,0.4969,0.1698,0.8113,0.9686,0.7799,0.2579,83.6541866662926
0.4277,0.0063,0.5597,0.6792,0.3459,0.2327,0.0755,0.4717,86.6614006791718
0.2013,0.1321,0.3522,0.283,0.7421,0.9748,0.9811,0.3459,20.2949276745445
0.7107,0.195,0.6981,0.6541,0.5975,1,0.6667,0.9623,91.024271506592
0.0314,0.8742,0.195,0.956,0.566,0.195,0.2013,0.1761,28.0541542712257
0.195,0.7107,0.7358,0.327,0.4277,0.5597,0.8742,0.2453,25.6160052640475
0.2516,0.0692,0.8742,0.7987,0.7736,0.7987,0.2201,0.3774,44.1065567456194
0.5157,0.1698,0.8679,0.3899,0.9057,0.0126,0.3585,0.5472,90.5400056174848
0.2956,0.9371,0.6792,0.2642,0.9623,0.8742,0.5597,0.5786,33.3554798064504
0.1195,0.2579,0.7673,0.8113,0.5912,0.0314,0.7862,0.8113,34.4140363267877
0.2075,0.761,0.5031,0.7673,0.2767,0.0063,0.5472,0.8428,49.0164825093807
0.3396,0,0.4906,0.4025,0.0629,0.6855,0.3019,0.956,52.3763497283311
0.8428,0.7044,0.5975,0.1572,0.0503,0.2516,0.2075,0.0314,125.004616776949
0.4843,0.3208,0.5472,0.2327,0.5346,0.805,0.9057,0.2327,42.7355108977696
0.1509,0.0755,0.3648,0.4214,0.9874,0.2201,0.478,0.2264,31.1425788165672
0.6038,0.478,0.0629,0.3711,0.5849,0.4214,0.4277,0.7107,90.6264586341028
0.7233,0.4403,0.3082,0.2075,0.9748,0.6792,0.8176,0.0629,69.1444053272554
0.2453,0.5157,0.1006,0.0943,0.434,0.4403,0.0818,0.8805,43.6453201080587
0.9245,0.7925,0.6101,0.3459,0.6792,0.3522,0.4906,0.4277,141.265563897883
0.5031,0.5975,0.3145,0.9057,0.4591,0.239,0.9371,0.6226,79.3826774625839
0.1258,0.8805,0.4465,0.7421,0.3711,0.4591,0.9748,0.434,25.7995547940862
0.4654,0.7736,0.7107,0.3774,0.0063,0.7547,0.0503,0.6478,69.7069285475063
0.6604,0.4214,0.7296,0.4403,0.5283,0.956,0.3333,0,72.2923887305496
0.7925,0.2893,0.7484,0.9245,0.3396,0.3208,0.3774,0.0755,141.886677898812
0.761,0.2327,0.6352,0.4151,0.3082,0.8553,0.7107,0.7484,88.940393045112
0.5975,0.805,0.0063,0.5094,0.0943,0.044,0.5283,0.239,95.1396561268334
0.9811,0.6164,0.3585,0.8302,0.3208,0.5535,0.195,0.9686,213.523149399505
0.6792,0.8868,0.7736,0.6352,0.8994,0.1006,0.2453,0.2516,127.187417770841
0.7987,0.5094,0.4088,0.6981,0.6918,0.7925,0.0126,0.1572,132.387354152652
0.3899,0.8113,0.6415,0.5786,0.6164,0.9308,0.1887,0.5346,55.1763710198541
0.7799,0.3711,0.9245,0.6415,0.4528,0.0252,0.1698,0.4528,165.546496229309
0.5346,0.566,0.5723,0.5472,0.4906,0.9874,0.4717,0.0566,57.1893137445959
0.478,0.4088,0.6289,0.1195,0.7862,0.0377,0.4403,0.9748,78.6563204882317
0.9057,0.3774,0.1698,0.7736,0.8679,0.3962,0.8868,0.9497,152.454923225727
0.1887,0.8428,0.478,0.8176,0.5031,0.8491,0.3711,0.478,34.9152950474722
0.566,0.3459,0.1069,0.6226,0.6667,0.3082,0.8239,0.5849,81.9878131827618
0.7484,0.5912,0.4843,0.6164,0.9434,0.2013,0.0063,0.3711,156.701781662629
0.4465,0.8616,0.0503,0.0629,0.7358,0.566,0.6604,0.566,47.9227095380665
0.7547,0.8176,0.9748,0.2516,0.8616,0.5975,0.1132,0.1824,105.65168021772
0.1384,0.4528,0.5912,0.9182,0.8553,0.0943,0.6415,0.7296,38.4771852425705
0.1635,0.1635,0.6541,0.9434,0.1887,0.8176,0.1069,0.9119,42.2367230467734
0.2767,0.8679,0.8491,0.6855,0.0566,0.9623,0.8931,0.7673,34.5017009191622
0.7673,0.7547,0.0755,0.9748,0.7925,0.7044,0.8994,0.5283,109.623489135314
0.1321,0.6981,0.0881,0.4654,0.4717,0.7862,0.3962,0.9434,27.9712719810857
0.3019,0.1195,0.6164,0.1887,0.5723,0.5849,0.0314,0.8553,50.2964756097961
0.8742,0.9811,0.717,0.1006,0.7547,0.2264,0.283,0.5031,138.380899722255
0.6164,0.1006,0.2516,0.673,0.805,0.8805,0.1447,0.0818,86.2643632297528
0.4025,0.9434,0.0126,0.3585,0.4465,0.1384,0.717,0.3333,56.0842256466301
0.2327,0.6541,0.7862,0.5597,0.1572,0.3648,0.3082,0.717,46.5172205946557
0.8176,0.6415,0.0377,0.5912,0.522,0.6164,0.8491,0.8994,114.986716809754
0.3774,0.9937,0.5094,0.4591,0.8868,0.4843,0.0566,0.7736,69.2768021130962
0.522,0.9686,0.239,0.0566,0.5472,0.4025,0.5409,0.3836,60.9475214670318
0.3522,0.4843,0.9057,0.7484,1,0.6101,0.5912,0.5094,52.7290515383903
1,0.4654,0.8239,0.6604,0.4843,0.2704,0.9874,0.2075,145.350346939448
0.1006,0.9748,0.8616,0.8868,0.1195,0.6981,0.0252,0.2642,32.4891056007896
0.1824,0.6478,0.2642,0.8805,0.673,0.478,0.6038,1,40.7788367091555
0.6478,1,0.4277,0.5723,0.2956,0.1824,0.3899,0.6541,116.494044040751
0.3585,0.2642,0.327,0.522,0.7987,0.7673,0.673,0.4403,43.4753951200405
0.8931,0.8491,0.673,0.4717,0.3522,0.6478,0.7925,0.1447,105.598075494173
0.2642,0.6855,1,0.2264,0.6226,0.1069,0.4591,0.4906,44.1766408356688
0.8239,0.4025,0.9937,0.8742,0.9308,0.8302,0.5157,0.327,121.155294817452
0.2704,0.1572,0.4591,0.1132,0.1069,0.2767,0.6541,0.1321,34.2924246392478
0.044,0.5535,0.7799,0.2201,0.3774,0.9119,0.5346,0.9371,16.1118607842531
0.8553,0.2201,0.2138,0.8365,0.4654,0.9371,0.044,0.1258,140.469260027427
0.673,0.956,0.9182,0.8428,0.3585,0.761,0.4654,0.8679,109.34140275959
0.717,0.0252,0.8868,0.1447,0.478,0.1698,0.522,0.7987,109.017312870358
0.9937,0.9623,0.5283,0.3082,0.6541,0.6226,0.7547,0.0377,112.856419434961
0.0818,0.2264,0.0692,0.566,0.8805,0.2453,0.5786,0.3396,25.6031356213461
0.4214,0.6667,0.434,0.2767,0.9245,0.0566,0.1384,0.0063,69.2710039575475
0.9308,0.1258,0.1195,0.5157,0.9686,0.1635,0.2516,0.7421,192.877702523093
0.4151,0.283,0.9623,0.1635,0.6855,0.717,0.9623,0.9057,41.8253114031294
0.7421,0.327,0.3396,0.3333,0.1132,0.9245,0.6101,0.8365,84.0082021472447
0.9686,0.1824,0.805,0.6038,0.7673,0.6918,0.4969,0.8302,156.565049457844
0.0377,0.9497,0.6226,0.6667,0.2327,0.5346,0.805,0.673,19.9979287184046
0.6352,0.8553,0.956,0.3208,0.195,0.2642,0.0377,0.3899,111.58119553199
0.8679,0.3333,0.8553,0.5535,0.3899,0.5786,0.7421,0.4025,116.883431576284
0.283,0.5283,0.1572,0.9308,0.5094,0.7358,0.7987,0.3962,41.1759714192877
0.4906,0.9245,0.7547,0.4969,0.8491,0.673,0.1761,0.3145,71.349256039702
0.327,0.6226,0.8113,0.0692,0.8742,0.9434,0.4151,0.4591,31.8333392443002
0.8994,0.4465,0.7925,0.8553,0.0881,0.1887,0.1195,0.5535,208.872237693508
0.6918,0.2767,0.2327,0.761,0.0692,0.5409,0.0881,0.2138,123.295878025091
0.7044,0.5409,0.3836,0.4528,0.6604,0.0189,0.8805,0.3208,101.420154439889
0.9874,0.8365,0.283,0.1069,0.9119,0.7799,0.8616,0.7044,102.524796074717
0.8302,0.9308,0.3019,0.7547,0.7233,0.283,0.4088,0.7547,162.819621719119
0.3082,0.7484,0.9119,0.5283,0.1321,0.4465,0.8302,0.1069,39.0132067432126
0.4403,0.9874,0.1824,0.6101,0.4151,0.8239,0.5975,0.1006,50.6186338127055
0.5786,0.5346,0.8805,0.2893,0.0126,0.3836,0.6352,0.195,70.4114666720655
0.3333,0.0503,0.6918,0.5975,0.6981,0.4088,0.1321,0.2956,59.8029191919982
0.5472,0.8931,0.3459,0.1384,0.6101,0.3711,0.0692,0.0943,77.894122950018
0.6226,0.0126,0.7987,0.9874,0.6289,0.5472,0.6289,0.3522,97.5651422631326
0.0943,0.4717,0.9811,0.4906,0.7296,0.9057,0.7484,0.6289,19.4179479586092
0,0.7421,0.2075,0.2956,0.8931,0.3019,0.6792,0.8742,17.7990514618431
0.5912,0.0566,0.6478,0.0503,0.4403,0.7421,0.2579,0.0189,60.2692092808661
0.3145,0.4969,0.3333,0.9686,0.3648,0.0629,0.2767,0.7925,75.1912232258526
0.3459,0.3962,0.0943,0.2453,0.2264,0.2075,0.956,0.8239,46.4415677549356
0.6541,0.6918,0.6667,0.8679,0.8302,0.3459,0.9937,0.7862,101.346760531536
0.0566,0.0377,0.2704,0.3145,0.8428,0.8365,0.4465,0.5597,17.8754109646622
0.4528,0.1384,0.8365,0.7799,0.6478,0.8679,0.2956,0.1698,63.138957382957
0.5535,0.239,0.4025,0.3522,0.1635,0.6667,1,0.4969,56.9587120949201
0.6981,0.0943,0.044,0.8931,0.2704,0.2893,0.7736,0.4843,114.081403101705
0.2138,0.2453,0.8931,0.4843,0.5409,0.2956,0.1258,0.9811,50.2908183405718
0.6855,0.717,0.8428,0.9497,0.7107,0.6604,0.566,0.6981,112.792007833218
0.0692,0.2956,0.3711,0.0755,0.4088,0.6289,0.1509,0.7358,21.615688228415
0.0189,0.673,0.8994,0.0881,0.283,0.8868,0.9119,0.3585,10.7002985153708
0.0503,0.3648,0.4717,0.9119,0.761,0.4277,0.7044,0.2201,22.5757311240044
0.8616,0.5472,0.5157,1,0.2075,0.7736,0.1572,0.5912,168.126529511979
0.239,0.2075,0.5786,0.0377,0.717,0.1761,0.8365,0.2704,30.7848493710022
0.1761,0.434,0.9434,0.5849,0.0377,0.1321,0.9308,0.1509,30.6028552121297
0.8491,0.0629,0.4654,0.3396,0.5535,0.0881,0.8113,0.9308,137.275792720547
0.2201,0.0314,0.6038,0.7296,0.9182,0.7107,0.7296,0.1195,31.4628377804164
0.8365,0.1509,0.1384,0.4465,0.8239,0.5283,0.5535,0.4654,118.736274042551
0.0126,0.4151,0.4528,0.5409,0.6415,0.7296,0.0943,0.805,21.8246443222848
0.9623,0.9182,0.3962,0.195,0.5157,0.327,0.6226,0.5409,136.89678095623
0.1572,0.3899,0,0.6918,0.5597,0.6541,0.2704,0.6415,35.300418470541
0.6101,0.9119,0.5849,0.4277,0.1447,0.6038,0.9245,0.9874,75.7546212534422
0.3836,0.2138,0.4403,0.9371,0.0314,0.5912,0.4843,0.6038,64.9595516445174
0.2893,0.3396,0.3899,0.9937,0.8365,0.1509,0.3522,0.044,57.6783374614298
0.6289,0.434,0.0126,0.7799,0.2013,0.3208,0.1069,0.5723,128.804153210213
0.2704,0.6981,0.6792,0.0818,0.4969,0.761,0.9182,0.4654,25.7944614317819
0.1761,0.8553,0.4465,0.5723,0.1006,0.6855,0.0755,0.1447,34.6044519742682
0.7233,0.2327,0.5723,0.6604,0.4025,0.1447,0.7358,0.9811,128.589422566486
0.478,0.9686,0.6918,0.0189,0.1824,0.2201,0.805,0.0692,50.6124506401454
0.4088,0.1635,0.1384,0.5849,0.7799,0.0252,0.1132,0.3333,82.5580287238373
0,0.3648,0.4214,0.0881,0.2138,0.2013,0.4088,0.6415,18.0891481988957
0.7925,0.5031,0.0881,0.5031,0.1761,0.7044,0.0063,0.4969,134.057018117796
0.3019,0.2138,0.1132,0.2704,0.2893,0.0818,0.5094,0.1195,45.3097729546088
0.8994,0.2893,0.4151,0.7358,0.9937,0.5409,0.5723,0.9182,157.549355113611
0.1258,0.761,0.2013,0.7233,0.1698,0.1258,0.3711,0.8428,39.0895677916791
0.5031,0.9497,0.5157,0.1887,0.4214,0.522,0.0252,0.3774,73.8960143263762
0.2579,0.327,0.3019,0.6038,0.2642,0.2264,0.1447,0.7233,57.3766031131672
0.3962,0.6478,0.0503,0.6352,0.2453,0.9497,0.9119,0.8113,45.185410932506
0.7862,0.7358,0.9245,0.7862,0.8176,0.9308,0.5597,0.2138,101.334829827099
0.0189,0.239,0.9182,0.4591,0.1258,0.2767,0.4591,0.3396,20.2678899511948
0.3648,0.2264,0.8868,0.3522,0.9497,0.566,0.0881,0.5157,58.1301589638632
0.044,0.3396,0.761,0.5597,0.6038,0.9371,0.956,0.522,15.0960264770462
0.805,0.6855,0.283,0.5786,0.044,0.1132,0.6415,0.6352,138.958403671429
0.5346,0.3459,0.8616,0.8994,0.0189,0.1635,0.7736,0.8931,96.0029305024723
0.9623,0.4025,0.2767,0.1132,0.3962,0.9686,0.5409,0.4906,95.5661907685089
0.3836,0.5723,0.1887,0.3836,0.3333,0.2893,0.2579,0.9937,69.9147440608216
0.2138,0.3836,0.7799,0.2013,0.1384,0.0189,0.8868,0.7484,35.3811895404926
0.8616,0.8428,0.7233,0.044,0.2516,0.4151,0.4717,0.9497,121.665222376466
0.7044,0.4214,0.3648,0.3082,0.0252,0.6604,0.9434,0.0755,68.0689837021914
0.434,0.0189,0.5975,0.7296,0.3836,0.2579,0.9497,0.1258,58.082404172095
0.717,0.6164,0.8931,0.8302,0.2201,0.7421,0.5283,0.1572,99.859484219559
0.239,0.1824,0.4088,0.1761,0,0.2956,0.6667,0.434,34.0957221877302
0.8491,0.3208,0.0692,0.8239,0.7044,0.1321,0.0629,0.0818,183.566490720803
0.0314,0.4528,0.1635,0.2516,0.239,0.5346,0.7296,0.4528,16.0902850389133
0.0063,0.5094,0.6855,0.3145,0.6352,0.1509,0.3208,0.2579,19.9636118221848
0.0818,0.5849,0.6352,0.1069,0.0755,0.5535,0.7862,0.1132,16.2433120844872
0.7107,0.8679,0.0252,0.1447,0.3145,0.9874,0.3648,0.3585,69.2270526796222
0.6478,0.7233,0.8176,0.6792,0.0818,0.3774,0.4969,0.5031,104.782766088363
0.1824,0.2642,0.9937,0.7987,0.2579,0.8176,0.8113,0.4151,28.7078572604639
0.8239,0.9182,0.6604,0.522,0.956,0.2453,0.3962,0.3145,138.763149796242
0.1509,0,0.522,0.4277,0.3019,0.1887,0.2264,0.5094,37.2580962377358
0.1321,0.3145,0.6164,0.3019,0.9371,0.0314,0.6289,0.4717,29.8865764088369
0.0252,0.6918,0.6101,0.9057,0.327,0.8302,0.1698,0.0503,21.2136539407812
0.2013,0.1006,0.6667,0.6289,0.7484,0.1761,0.5849,0,36.1552897701136
0.7358,0.0629,0.3082,0.3585,0.1509,0.0566,0.9748,0.8994,110.243300182013
0.0126,0.9434,0.2893,0.7673,0.5786,0.4214,0.8805,0.8616,19.8918308809965
0.9811,0.7673,0.8491,0.6101,0.9811,0.7233,0.434,0.3899,148.277493050414
0.1698,0.7799,0.2579,0.4906,0.8113,0.4969,0.9371,0.9686,29.6230312633085
0.6792,0.0755,0.4717,0.0063,0.3459,0.5597,0.4277,0.2327,73.9635425647485
0.283,0.9811,0.3459,0.1321,0.7421,0.3522,0.2013,0.9748,49.1877240812206
0.6541,0.6667,0.9623,0.195,0.5975,0.6981,0.7107,1,75.7111647345504
0.956,0.2013,0.1761,0.8742,0.566,0.195,0.0314,0.195,221.08917393061
0.327,0.8742,0.2453,0.7107,0.4277,0.7358,0.195,0.5597,55.3242396186875
0.7987,0.2201,0.3774,0.0692,0.7736,0.8742,0.2516,0.7987,93.5168878070441
0.3899,0.3585,0.5472,0.1698,0.9057,0.8679,0.5157,0.0126,35.8820192652563
0.2642,0.5597,0.5786,0.9371,0.9623,0.6792,0.2956,0.8742,53.7486872351986
0.8113,0.7862,0.8113,0.2579,0.5912,0.7673,0.1195,0.0314,102.387320395915
0.7673,0.5472,0.8428,0.761,0.2767,0.5031,0.2075,0.0063,127.978895279153
0.4025,0.3019,0.956,0,0.0629,0.4906,0.3396,0.6855,50.9368886886859
0.1572,0.2075,0.0314,0.7044,0.0503,0.5975,0.8428,0.2516,26.7901041566976
0.2327,0.9057,0.2327,0.3208,0.5346,0.5472,0.4843,0.805,36.8975848104231
0.4214,0.478,0.2264,0.0755,0.9874,0.3648,0.1509,0.2201,58.2032622510147
0.3711,0.4277,0.7107,0.478,0.5849,0.0629,0.6038,0.4214,59.6561867033488
0.2075,0.8176,0.0629,0.4403,0.9748,0.3082,0.7233,0.6792,35.694508086131
0.0943,0.0818,0.8805,0.5157,0.434,0.1006,0.2453,0.4403,32.3801860217661
0.3459,0.4906,0.4277,0.7925,0.6792,0.6101,0.9245,0.3522,45.3575380938414
0.9057,0.9371,0.6226,0.5975,0.4591,0.3145,0.5031,0.239,147.328981140826
0.7421,0.9748,0.434,0.8805,0.3711,0.4465,0.1258,0.4591,149.620208325455
0.3774,0.0503,0.6478,0.7736,0.0063,0.7107,0.4654,0.7547,59.6706271189208
0.4403,0.3333,0,0.4214,0.5283,0.7296,0.6604,0.956,56.1011197142828
0.9245,0.3774,0.0755,0.2893,0.3396,0.7484,0.7925,0.3208,100.101731840277
0.4151,0.7107,0.7484,0.2327,0.3082,0.6352,0.761,0.8553,47.9849911493543
0.5094,0.5283,0.239,0.805,0.0943,0.0063,0.5975,0.044,83.9575590211686
0.8302,0.195,0.9686,0.6164,0.3208,0.3585,0.9811,0.5535,117.310276962851
0.6352,0.2453,0.2516,0.8868,0.8994,0.7736,0.6792,0.1006,82.1621207210526
0.6981,0.0126,0.1572,0.5094,0.6918,0.4088,0.7987,0.7925,100.275375822348
0.5786,0.1887,0.5346,0.8113,0.6164,0.6415,0.3899,0.9308,100.192038863097
0.6415,0.1698,0.4528,0.3711,0.4528,0.9245,0.7799,0.0252,57.9566942417514
0.5472,0.4717,0.0566,0.566,0.4906,0.5723,0.5346,0.9874,83.8303146345448
0.1195,0.4403,0.9748,0.4088,0.7862,0.6289,0.478,0.0377,22.7206055962546
0.7736,0.8868,0.9497,0.3774,0.8679,0.1698,0.9057,0.3962,105.089311173201
0.8176,0.3711,0.478,0.8428,0.5031,0.478,0.1887,0.8491,172.1001369834
0.6226,0.8239,0.5849,0.3459,0.6667,0.1069,0.566,0.3082,91.9029980482928
0.6164,0.0063,0.3711,0.5912,0.9434,0.4843,0.7484,0.2013,79.0793460508919
0.0629,0.6604,0.566,0.8616,0.7358,0.0503,0.4465,0.566,31.1726049451841
0.2516,0.1132,0.1824,0.8176,0.8616,0.9748,0.7547,0.5975,34.7480723729865
0.9182,0.6415,0.7296,0.4528,0.8553,0.5912,0.1384,0.0943,143.75949352179
0.9434,0.1069,0.9119,0.1635,0.1887,0.6541,0.1635,0.8176,143.338308736918
0.6855,0.8931,0.7673,0.8679,0.0566,0.8491,0.2767,0.9623,119.539555150112
0.9748,0.8994,0.5283,0.7547,0.7925,0.0755,0.7673,0.7044,184.92197874057
0.4654,0.3962,0.9434,0.6981,0.4717,0.0881,0.1321,0.7862,102.466585454817
0.1887,0.0314,0.8553,0.1195,0.5723,0.6164,0.3019,0.5849,29.588991228735
0.1006,0.283,0.5031,0.9811,0.7547,0.717,0.8742,0.2264,23.4112729348355
0.673,0.1447,0.0818,0.1006,0.805,0.2516,0.6164,0.8805,93.9703122179414
0.3585,0.717,0.3333,0.9434,0.4465,0.0126,0.4025,0.1384,69.9338085341209
0.5597,0.3082,0.717,0.6541,0.1572,0.7862,0.2327,0.3648,81.7603777141335
0.5912,0.8491,0.8994,0.6415,0.522,0.0377,0.8176,0.6164,95.7095748449623
0.4591,0.0566,0.7736,0.9937,0.8868,0.5094,0.3774,0.4843,82.190882833815
0.0566,0.5409,0.3836,0.9686,0.5472,0.239,0.522,0.4025,27.8877762594029
0.7484,0.5912,0.5094,0.4843,1,0.9057,0.3522,0.6101,98.8985742445768
0.6604,0.9874,0.2075,0.4654,0.4843,0.8239,1,0.2704,64.5751394670565
0.8868,0.0252,0.2642,0.9748,0.1195,0.8616,0.1006,0.6981,175.344521328877
0.8805,0.6038,1,0.6478,0.673,0.2642,0.1824,0.478,177.582923701907
0.5723,0.3899,0.6541,1,0.2956,0.4277,0.6478,0.1824,89.0581308432327
0.522,0.673,0.4403,0.2642,0.7987,0.327,0.3585,0.7673,80.5077445560982
0.4717,0.7925,0.1447,0.8491,0.3522,0.673,0.8931,0.6478,63.8883046451885
0.2264,0.4591,0.4906,0.6855,0.6226,1,0.2642,0.1069,33.1816484707768
0.8742,0.5157,0.327,0.4025,0.9308,0.9937,0.8239,0.8302,95.2117869461711
0.1132,0.6541,0.1321,0.1572,0.1069,0.4591,0.2704,0.2767,24.5918726042158
0.2201,0.5346,0.9371,0.5535,0.3774,0.7799,0.044,0.9119,44.1510232170868
0.8365,0.044,0.1258,0.2201,0.4654,0.2138,0.8553,0.9371,120.610476452641
0.8428,0.4654,0.8679,0.956,0.3585,0.9182,0.673,0.761,127.123183690788
0.1447,0.522,0.7987,0.0252,0.478,0.8868,0.717,0.1698,16.3445911987382
0.3082,0.7547,0.0377,0.9623,0.6541,0.5283,0.9937,0.6226,46.8365881722482
0.566,0.5786,0.3396,0.2264,0.8805,0.0692,0.0818,0.2453,97.7252308763957
0.2767,0.1384,0.0063,0.6667,0.9245,0.434,0.4214,0.0566,44.2412704954848
0.5157,0.2516,0.7421,0.1258,0.9686,0.1195,0.9308,0.1635,58.4469221370095
0.1635,0.9623,0.9057,0.283,0.6855,0.9623,0.4151,0.717,24.2968475751446
0.3333,0.6101,0.8365,0.327,0.1132,0.3396,0.7421,0.9245,48.4455260939756
0.6038,0.4969,0.8302,0.1824,0.7673,0.805,0.9686,0.6918,56.0821958499057
0.6667,0.805,0.673,0.9497,0.2327,0.6226,0.0377,0.5346,134.546087337455
0.3208,0.0377,0.3899,0.8553,0.195,0.956,0.6352,0.2642,41.4524220440413
0.5535,0.7421,0.4025,0.3333,0.3899,0.8553,0.8679,0.5786,54.5792901711665
0.9308,0.7987,0.3962,0.5283,0.5094,0.1572,0.283,0.7358,190.526636619519
0.4969,0.1761,0.3145,0.9245,0.8491,0.7547,0.4906,0.673,78.3768048631374
0.0692,0.4151,0.4591,0.6226,0.8742,0.8113,0.327,0.9434,24.8510817951791
0.8553,0.1195,0.5535,0.4465,0.0881,0.7925,0.8994,0.1887,89.8548418669285
0.761,0.0881,0.2138,0.2767,0.0692,0.2327,0.6918,0.5409,107.048289961931
0.4528,0.8805,0.3208,0.5409,0.6604,0.3836,0.7044,0.0189,57.3380297668322
0.1069,0.8616,0.7044,0.8365,0.9119,0.283,0.9874,0.7799,28.4620017124206
0.7547,0.4088,0.7547,0.9308,0.7233,0.3019,0.8302,0.283,118.72669706366
0.5283,0.8302,0.1069,0.7484,0.1321,0.9119,0.3082,0.4465,74.6640237191168
0.6101,0.5975,0.1006,0.9874,0.4151,0.1824,0.4403,0.8239,126.715910619635
0.2893,0.6352,0.195,0.5346,0.0126,0.8805,0.5786,0.3836,35.8536757912429
0.5975,0.1321,0.2956,0.0503,0.6981,0.6918,0.3333,0.4088,65.9588817387495
0.1384,0.0692,0.0943,0.8931,0.6101,0.3459,0.5472,0.3711,33.9967145238298
0.9874,0.6289,0.3522,0.0126,0.6289,0.7987,0.6226,0.5472,101.278621305027
0.4906,0.7484,0.6289,0.4717,0.7296,0.9811,0.0943,0.9057,70.7778976703026
0.2956,0.6792,0.8742,0.7421,0.8931,0.2075,0,0.3019,65.8950904246815
0.0503,0.2579,0.0189,0.0566,0.4403,0.6478,0.5912,0.7421,16.4595973406179
0.9686,0.2767,0.7925,0.4969,0.3648,0.3333,0.3145,0.0629,159.899193810177
0.2453,0.956,0.8239,0.3962,0.2264,0.0943,0.3459,0.2075,44.5027109481782
0.8679,0.9937,0.7862,0.6918,0.8302,0.6667,0.6541,0.3459,122.010366119186
