"x1","x2","x3","x4","x5","x6","x7","x8","y"
0.6835,0.8734,0.6709,0.5823,0.8987,0.0127,0.3165,0.0886,121.388050417094
0.4557,0.0506,0.2278,0.3924,0.038,0.8354,0.1266,0.557,62.7802653860452
0.2785,1,0.9241,0.2278,0.5823,0.8481,0.3038,0.4684,34.4899126935171
0.9114,0.4051,0.9367,0.0633,0.7722,0.4177,0.7342,0.9747,120.200350151476
0.557,0.4557,0.3924,0.6835,1,0.5696,0.3797,0.1899,81.7745415038363
0,0.4937,0.1266,0.3544,0.3671,0.1392,0.5316,0.1013,17.6060997738291
0.0759,0.1139,0.9114,0.5063,0.519,0.2658,0.6835,0.0759,22.1240278360078
0.8354,0.3418,0.3291,0.1772,0.7215,0.0886,0.0633,0.3797,154.293958216325
0.1519,0.8354,0.7848,0.7595,0.6076,0.2278,0.7468,0.8101,35.6309249850286
0.7089,0.3797,0.7342,0.4304,0.2532,0.2911,0.9873,0.4557,90.6854843859632
0.2532,0.5696,0.6456,0.3038,0.9873,0.9747,0.962,0.3291,23.7574729689321
0.4177,0,0.2785,0.1139,0.9241,0.6076,0.6582,0.3165,43.181193760161
0.1899,0.9873,0.3165,0.6076,0.4177,0.5063,0.9367,0.8608,32.1671319273586
0.3038,0.519,0,0.8228,0.4304,0.5823,0.1013,0.6835,62.1497303667286
0.2025,0.038,0.0633,0.557,0.2658,0.1013,0.2658,0.2025,43.2584771805079
0.3291,0.9114,0.4557,0.9494,0.6709,0.1899,0.8987,0.1392,51.3679295619185
0.0886,0.6076,0.3544,0.3671,0.9494,0.038,0.1899,0.7848,33.7808868756714
0.2658,0.7975,0.519,0.8987,0.1392,0.0633,0.4937,0.0253,50.8269685441939
0.4684,0.6709,0.5949,1,0.4051,0.2405,0.3418,0.3924,91.215034299724
0.7848,0.2025,0.0253,0.7722,0.1899,0.3291,0.4051,0.1266,132.609120247452
0.8987,0.481,0.2911,0.9747,0.1646,0.6835,1,0.2532,122.49744838257
0.9873,0.6329,0.8987,0.1266,0.3418,0.7848,0.9241,0.1772,90.7802580625612
0.8861,0.7722,0.8101,0.6456,0.3544,0.6203,0.1392,0.4304,157.333037724676
0.7215,0.2658,0.8861,0.7215,0.0759,0.1519,0.2152,0.3418,142.014330389537
0.481,0.3924,0.8228,0.5443,0.1139,0.8861,0.8354,0.1139,47.6458676028393
0.3671,0.6962,0.1772,0.6709,0.0127,0.0759,0.8101,0.962,64.5143506070879
0.5316,0.1013,0.557,0.8354,0.6203,0.0253,0.9494,0.519,85.8080230902908
0.4051,0.4304,0.4684,0.2532,0.5063,0,0.0253,0.7215,82.6627156101002
0.0127,0.2785,0.5823,0.5696,0.5443,0.6582,0.4684,1,20.0714510632818
0.0253,0.0633,0.4051,0.2785,0.443,0.3165,0.8228,0.2658,16.3187373462423
0.9367,0.7342,0.4177,0.8481,0.0633,0.7342,0.3291,0.7595,170.975212799013
0.7722,0.6203,0.1392,0.5316,0.6835,0.7089,0.7595,0.4937,96.0093246973588
0.7595,0.3165,0.7722,0.8608,0.962,0.481,0.8861,0.9367,122.463700999153
0.0506,0.3671,0.2152,0.9114,0.8861,0.1646,0.7848,0.7468,26.6049151603057
0.1646,0.3291,0.6962,0.0506,0.4937,0.7215,0.1646,0.1519,24.3682724725438
0.962,0.443,0.6329,0.7975,0.6962,0.1139,0.6203,0.0506,168.208286544929
0.443,0.5823,0.8608,0.7848,0.8354,0.6709,0.2785,0.9114,78.4113389325818
0.6329,0.1266,0.7975,0.1646,0.0253,0.3924,0.481,0.2152,78.0830647757726
0.2405,0.1392,0.3418,0.7089,0.2025,0.7595,0.7215,0.5949,35.6975715726398
0.1266,0.4177,0.2532,0.8734,0.3291,0.9873,0.443,0.481,27.1104780556891
0.6709,0.962,0.9873,0.3797,0.7342,0.6329,0.4177,0.7342,93.9804957933067
0.0633,0.8228,0.1646,0.038,0.2911,0.8987,0.3924,0.3544,14.7376537267529
0.519,0.9367,0.2025,0.2152,0.2152,0.2532,0.5063,0.9241,78.204678469046
0.038,0.6835,0.6835,0.7342,0.1266,0.5443,0.0127,0.5316,27.7314139716498
0.4937,0.8861,0.0127,0.4937,0.9747,0.7468,0.6329,0.443,58.8896296255155
0.5696,0.7595,0.7215,0.1013,0.1772,0.1266,0.8734,0.6962,72.4229984130763
0.3544,0.1646,0.6203,0.1899,0.2785,0.6962,0.8608,0.7975,37.9243224876406
0.5063,0.2152,0.962,0.6203,0.8481,0.962,0.0759,0.6203,76.0098083780797
0.9747,0.2911,0.1899,0.3291,0.1519,0.4557,0.2911,0.6456,162.394546997995
0.2278,0.7468,0.8734,0.4177,0.9114,0.3544,0.0506,0.8354,50.2298041856127
0.3924,0.8608,0.9494,0.8861,0.2278,0.5316,0.1772,0.2405,70.4265561893422
0.6203,0.8101,0.0759,0.3165,0.6582,0.7722,0.038,0.9873,96.8590990326681
0.5949,0.7089,1,0.2025,0.4684,0.4684,0.2405,0.0633,76.8913898620678
0.6076,0.5443,0.443,0.6329,0.2405,0.8228,0.6709,0,67.4087118074549
0.9241,0.557,0.7595,0.481,0.4557,0.1772,0.4304,0.6076,168.973437296331
0.3797,0.3038,0.3038,0.443,0.6329,0.9494,0.3544,0.038,41.855583220051
0.6456,0.0253,0.481,0.7468,0.3924,0.9367,0.5823,0.9494,90.3740206654054
1,0.0127,0.6076,0.6582,0.6456,0.3797,0.2278,0.7089,207.174437473627
0.1139,0.9494,0.5443,0.4684,0.1013,0.443,0.0886,0.2911,31.0218210268469
0.4937,0.8734,0.0886,0.0886,0.0759,0.3418,0.4177,0.4557,64.0667048138298
0.4304,0.5316,0.5949,0.0506,0.962,0.6962,0.5823,0.8481,46.6312926423617
0.8734,0.481,0.8987,0.1013,0.6962,0.8481,0.7722,0.9747,90.905390990161
0.519,0.8228,0.7848,0.2405,0.4557,0.8228,0.1646,0.5696,65.3083829877045
0.2785,0.8101,0.4684,0.4937,0.1392,0.2152,0.5443,0.2025,44.3277662893197
0.6456,0.0886,0.3544,0.038,0.2658,0.5443,0.8481,0.6962,67.0066668062662
0.2152,0.9367,0.2532,0.4304,0.0127,0.8734,0.5063,0.5443,29.829795537419
0.9241,0,0.5063,0.5316,0.0886,0.7975,0.8228,0.2532,107.589626914067
0.7975,0.7975,0.0759,0.7089,0.9241,0.8608,0.8734,0.3671,94.6174292795861
0.8608,0.8608,0.7215,0.5696,0.3418,0.7342,0.2278,0.7089,141.88087943373
0.9114,0.7468,0.6582,0.7468,0.5949,0.3165,0.2785,0.557,183.47623346708
0.0506,0.3038,0.9747,0.8481,0.2911,0.8101,0.5696,0.6456,21.9280404425847
0.3038,0.5949,0.6456,0.2658,0.0253,0.6582,0.8861,0.1139,30.7018579363023
0.3671,0.3797,0.9241,0.6582,0,0.4304,0.6329,0.7722,58.3626153929007
1,0.557,0.8481,0.3671,0.1519,0.7468,0.6582,0.6076,127.985711184489
0.4051,0.3165,0.2278,0.3797,0.519,0.2911,0.8987,0,46.8170446708869
0.3418,0.0506,0.5316,0.9747,0.9367,0.1772,0.4051,0.5949,70.942282846502
0.2025,0.7848,0.1519,0.1519,0.8101,0.5823,0.3038,0.1519,29.110239863091
0.8101,0.7089,0.1899,0.8354,0.9873,0.1013,0.6709,0.519,148.801259260711
0.557,0.5696,0.1772,0.5063,0.4051,0.9494,0.3671,0.7975,72.2286838848183
0.5949,0.7595,0.2405,0.1139,0.2405,0.1392,0.0127,0.9114,112.441688458702
0.0127,0.8987,0.8734,0.6709,0.5823,0.6835,0.0886,0.3165,21.4479854659759
0.8354,0.038,0.0506,0.2278,0.3924,0.4557,0.557,0.1266,103.372994544301
0.8481,0.5823,1,0.9241,0.2278,0.2785,0.4684,0.3038,157.891457566258
0.4177,0.7722,0.4051,0.9367,0.0633,0.9114,0.9747,0.7342,53.05031784483
0.5696,1,0.4557,0.3924,0.6835,0.557,0.1899,0.3797,84.0889250140319
0.1392,0.3671,0.4937,0.1266,0.3544,0,0.1013,0.5316,36.5759253756178
0.2658,0.519,0.1139,0.9114,0.5063,0.0759,0.0759,0.6835,69.9273008774224
0.0886,0.7215,0.3418,0.3291,0.1772,0.8354,0.3797,0.0633,18.6665547205201
0.2278,0.6076,0.8354,0.7848,0.7595,0.1519,0.8101,0.7468,44.3577888556184
0.2911,0.2532,0.3797,0.7342,0.4304,0.7089,0.4557,0.9873,50.1552572933008
0.9747,0.9873,0.5696,0.6456,0.3038,0.2532,0.3291,0.962,207.878986877532
0.6076,0.9241,0,0.2785,0.1139,0.4177,0.3165,0.6582,90.8123463667006
0.5063,0.4177,0.9873,0.3165,0.6076,0.1899,0.8608,0.9367,71.8098506227557
0.5823,0.4304,0.519,0,0.8228,0.3038,0.6835,0.1013,62.285023021145
0.1013,0.2658,0.038,0.0633,0.557,0.2025,0.2025,0.2658,26.2154635091377
0.1899,0.6709,0.9114,0.4557,0.9494,0.3291,0.1392,0.8987,44.9170110731868
0.038,0.9494,0.6076,0.3544,0.3671,0.0886,0.7848,0.1899,19.2472572556529
0.0633,0.1392,0.7975,0.519,0.8987,0.2658,0.0253,0.4937,30.7457022195931
0.2405,0.4051,0.6709,0.5949,1,0.4684,0.3924,0.3418,41.5114487309485
0.3291,0.1899,0.2025,0.0253,0.7722,0.7848,0.1266,0.4051,38.6028941757022
0.6835,0.1646,0.481,0.2911,0.9747,0.8987,0.2532,1,90.5984834303598
0.7848,0.3418,0.6329,0.8987,0.1266,0.9873,0.1772,0.9241,139.255848291061
0.6203,0.3544,0.7722,0.8101,0.6456,0.8861,0.4304,0.1392,82.1978692492694
0.1519,0.0759,0.2658,0.8861,0.7215,0.7215,0.3418,0.2152,32.5044650547044
0.8861,0.1139,0.3924,0.8228,0.5443,0.481,0.1139,0.8354,195.065242938889
0.0759,0.0127,0.6962,0.1772,0.6709,0.3671,0.962,0.8101,19.4979706124169
0.0253,0.6203,0.1013,0.557,0.8354,0.5316,0.519,0.9494,21.461081674115
0,0.5063,0.4304,0.4684,0.2532,0.4051,0.7215,0.0253,15.1776917649885
0.6582,0.5443,0.2785,0.5823,0.5696,0.0127,1,0.4684,97.2477429828286
0.3165,0.443,0.0633,0.4051,0.2785,0.0253,0.2658,0.8228,64.2528394186876
0.7342,0.0633,0.7342,0.4177,0.8481,0.9367,0.7595,0.3291,74.2133938627509
0.7089,0.6835,0.6203,0.1392,0.5316,0.7722,0.4937,0.7595,80.3880267269557
0.481,0.962,0.3165,0.7722,0.8608,0.7595,0.9367,0.8861,62.9544736506579
0.1646,0.8861,0.3671,0.2152,0.9114,0.0506,0.7468,0.7848,32.275468802593
0.7215,0.4937,0.3291,0.6962,0.0506,0.1646,0.1519,0.1646,138.949471964886
0.1139,0.6962,0.443,0.6329,0.7975,0.962,0.0506,0.6203,28.8955933444247
0.6709,0.8354,0.5823,0.8608,0.7848,0.443,0.9114,0.2785,93.5311386653945
0.3924,0.0253,0.1266,0.7975,0.1646,0.6329,0.2152,0.481,67.8274368706497
0.7595,0.2025,0.1392,0.3418,0.7089,0.2405,0.5949,0.7215,117.670886053601
0.9873,0.3291,0.4177,0.2532,0.8734,0.1266,0.481,0.443,163.747645113562
0.6329,0.7342,0.962,0.9873,0.3797,0.6709,0.7342,0.4177,92.3783332165027
0.8987,0.2911,0.8228,0.1646,0.038,0.0633,0.3544,0.3924,148.812413502424
0.2532,0.2152,0.9367,0.2025,0.2152,0.519,0.9241,0.5063,29.9827974655228
0.5443,0.1266,0.6835,0.6835,0.7342,0.038,0.5316,0.0127,87.4025720904534
0.7468,0.9747,0.8861,0.0127,0.4937,0.4937,0.443,0.6329,92.3555106204207
0.1266,0.1772,0.7595,0.7215,0.1013,0.5696,0.6962,0.8734,29.553208897708
0.6962,0.2785,0.1646,0.6203,0.1899,0.3544,0.7975,0.8608,107.523120229212
0.962,0.8481,0.2152,0.962,0.6203,0.5063,0.6203,0.0759,156.568693304155
0.4557,0.1519,0.2911,0.1899,0.3291,0.9747,0.6456,0.2911,39.6148531208656
0.3544,0.9114,0.7468,0.8734,0.4177,0.2278,0.8354,0.0506,52.7070221089559
0.5316,0.2278,0.8608,0.9494,0.8861,0.3924,0.2405,0.1772,96.9510567380616
0.7722,0.6582,0.8101,0.0759,0.3165,0.6203,0.9873,0.038,67.3599313800892
0.4684,0.4684,0.7089,1,0.2025,0.5949,0.0633,0.2405,89.0050895697927
0.8228,0.2405,0.5443,0.443,0.6329,0.6076,0,0.6709,148.650925330116
0.1772,0.4557,0.557,0.7595,0.481,0.9241,0.6076,0.4304,28.72005555147
0.9494,0.6329,0.3038,0.3038,0.443,0.3797,0.038,0.3544,170.314187682105
0.9367,0.3924,0.0253,0.481,0.7468,0.6456,0.9494,0.5823,117.153131001973
0.3797,0.6456,0.0127,0.6076,0.6582,1,0.7089,0.2278,40.1688664508249
0.443,0.1013,0.9494,0.5443,0.4684,0.1139,0.2911,0.0886,74.4336834847231
0.4557,0.8734,0.0759,0.4937,0.0886,0.3418,0.0886,0.4177,80.7843912107046
0.8481,0.5316,0.962,0.4304,0.5949,0.6962,0.0506,0.5823,141.226480425142
0.9747,0.481,0.6962,0.8734,0.8987,0.8481,0.1013,0.7722,194.193257369705
0.5696,0.8228,0.4557,0.519,0.7848,0.8228,0.2405,0.1646,73.7716001619944
0.2025,0.8101,0.1392,0.2785,0.4684,0.2152,0.4937,0.5443,36.3917577443815
0.6962,0.0886,0.2658,0.6456,0.3544,0.5443,0.038,0.8481,138.085742169994
0.5443,0.9367,0.0127,0.2152,0.2532,0.8734,0.4304,0.5063,57.8061140295637
0.2532,0,0.0886,0.9241,0.5063,0.7975,0.5316,0.8228,44.6410164991898
0.3671,0.7975,0.9241,0.7975,0.0759,0.8608,0.7089,0.8734,51.4536607073235
0.7089,0.8608,0.3418,0.8608,0.7215,0.7342,0.5696,0.2278,100.156006621381
0.557,0.7468,0.5949,0.9114,0.6582,0.3165,0.7468,0.2785,85.8704672497362
0.6456,0.3038,0.2911,0.0506,0.9747,0.8101,0.8481,0.5696,56.8065215916178
0.1139,0.5949,0.0253,0.3038,0.6456,0.6582,0.2658,0.8861,27.1741283694213
0.7722,0.3797,0,0.3671,0.9241,0.4304,0.6582,0.6329,107.731513264439
0.6076,0.557,0.1519,1,0.8481,0.7468,0.3671,0.6582,104.595524619224
0,0.3165,0.519,0.4051,0.2278,0.2911,0.3797,0.8987,21.1211352280911
0.5949,0.0506,0.9367,0.3418,0.5316,0.1772,0.9747,0.4051,74.9066436820522
0.1519,0.7848,0.8101,0.2025,0.1519,0.5823,0.1519,0.3038,28.3902345981604
0.519,0.7089,0.9873,0.8101,0.1899,0.1013,0.8354,0.6709,86.6970203812442
0.7975,0.5696,0.4051,0.557,0.1772,0.9494,0.5063,0.3671,96.5197586472042
0.9114,0.7595,0.2405,0.5949,0.2405,0.1392,0.1139,0.0127,177.64737541344
0.3165,0.8987,0.5823,0.0127,0.8734,0.6835,0.6709,0.0886,29.4006688454495
0.1266,0.038,0.3924,0.8354,0.0506,0.4557,0.2278,0.557,36.6426156443364
0.3038,0.5823,0.2278,0.8481,1,0.2785,0.9241,0.4684,48.2177519363492
0.7342,0.7722,0.0633,0.4177,0.4051,0.9114,0.9367,0.9747,79.8419627254305
0.3797,1,0.6835,0.5696,0.4557,0.557,0.3924,0.1899,54.0887054413042
0.5316,0.3671,0.3544,0.1392,0.4937,0,0.1266,0.1013,86.23779687912
0.6835,0.519,0.5063,0.2658,0.1139,0.0759,0.9114,0.0759,83.955830112578
0.0633,0.7215,0.1772,0.0886,0.3418,0.8354,0.3291,0.3797,16.3314084220131
0.7468,0.6076,0.7595,0.2278,0.8354,0.1519,0.7848,0.8101,108.201352383163
0.9873,0.2532,0.4304,0.2911,0.3797,0.7089,0.7342,0.4557,116.900012035031
0.962,0.9873,0.3038,0.9747,0.5696,0.2532,0.6456,0.3291,178.646403900508
0.6582,0.9241,0.1139,0.6076,0,0.4177,0.2785,0.3165,107.747520393181
0.9367,0.4177,0.6076,0.5063,0.9873,0.1899,0.3165,0.8608,190.633814848293
0.1013,0.4304,0.8228,0.5823,0.519,0.3038,0,0.6835,37.1385418981526
0.2658,0.2658,0.557,0.1013,0.038,0.2025,0.0633,0.2025,45.4069623779594
0.8987,0.6709,0.9494,0.1899,0.9114,0.3291,0.4557,0.1392,123.104426972671
0.1899,0.9494,0.3671,0.038,0.6076,0.0886,0.3544,0.7848,37.1582071290143
0.4937,0.1392,0.8987,0.0633,0.7975,0.2658,0.519,0.0253,57.6940062236155
0.3418,0.4051,1,0.2405,0.6709,0.4684,0.5949,0.3924,42.9715186194499
0.4051,0.1899,0.7722,0.3291,0.2025,0.7848,0.0253,0.1266,53.7944655316521
1,0.1646,0.9747,0.6835,0.481,0.8987,0.2911,0.2532,149.815764849556
0.9241,0.3418,0.1266,0.7848,0.6329,0.9873,0.8987,0.1772,105.9993782592
0.1392,0.3544,0.6456,0.6203,0.7722,0.8861,0.8101,0.4304,22.6934374997025
0.2152,0.0759,0.7215,0.1519,0.2658,0.7215,0.8861,0.3418,23.3126138163138
0.8354,0.1139,0.5443,0.8861,0.3924,0.481,0.8228,0.1139,120.386094159112
0.8101,0.0127,0.6709,0.0759,0.6962,0.3671,0.1772,0.962,133.953457275067
0.9494,0.6203,0.8354,0.0253,0.1013,0.5316,0.557,0.519,114.479922298272
0.0253,0.5063,0.2532,0,0.4304,0.4051,0.4684,0.7215,17.2806670189961
0.4684,0.5443,0.5696,0.6582,0.2785,0.0127,0.5823,1,89.6093530166763
0.8228,0.443,0.2785,0.3165,0.0633,0.0253,0.4051,0.2658,136.742148547249
0.3291,0.0633,0.8481,0.7342,0.7342,0.9367,0.4177,0.7595,48.667190367596
0.7595,0.6835,0.5316,0.7089,0.6203,0.7722,0.1392,0.4937,127.279043204504
0.8861,0.962,0.8608,0.481,0.3165,0.7595,0.7722,0.9367,117.393045632879
0.7848,0.8861,0.9114,0.1646,0.3671,0.0506,0.2152,0.7468,144.168587970054
0.1646,0.4937,0.0506,0.7215,0.3291,0.1646,0.6962,0.1519,33.3297999010607
0.6203,0.6962,0.7975,0.1139,0.443,0.962,0.6329,0.0506,49.8547946721919
0.2785,0.8354,0.7848,0.6709,0.5823,0.443,0.8608,0.9114,44.5568241336436
0.481,0.0253,0.1646,0.3924,0.1266,0.6329,0.7975,0.2152,51.8163884485254
0.7215,0.2025,0.7089,0.7595,0.1392,0.2405,0.3418,0.5949,139.076079882445
0.443,0.3291,0.8734,0.9873,0.4177,0.1266,0.2532,0.481,94.4694184168285
0.4177,0.7342,0.3797,0.6329,0.962,0.6709,0.9873,0.7342,51.5793660213464
0.3924,0.2911,0.038,0.8987,0.8228,0.0633,0.1646,0.3544,85.2935825159162
0.5063,0.2152,0.2152,0.2532,0.9367,0.519,0.2025,0.9241,78.6848777254245
0.0127,0.1266,0.7342,0.5443,0.6835,0.038,0.6835,0.5316,21.2151971855007
0.6329,0.9747,0.4937,0.7468,0.8861,0.4937,0.0127,0.443,123.170144676397
0.8734,0.1772,0.1013,0.1266,0.7595,0.5696,0.7215,0.6962,104.005864959749
0.8608,0.2785,0.1899,0.6962,0.1646,0.3544,0.6203,0.7975,150.479945673352
0.0759,0.8481,0.6203,0.962,0.2152,0.5063,0.962,0.6203,24.2297384089725
0.2911,0.1519,0.3291,0.4557,0.2911,0.9747,0.1899,0.6456,40.9691470752195
0.0506,0.9114,0.4177,0.3544,0.7468,0.2278,0.8734,0.8354,21.0759553938024
0.1772,0.2278,0.8861,0.5316,0.8608,0.3924,0.9494,0.2405,27.7303876088568
0.038,0.6582,0.3165,0.7722,0.8101,0.6203,0.0759,0.9873,28.9186126837412
0.2405,0.4684,0.2025,0.4684,0.7089,0.5949,1,0.0633,28.1041248624243
0.6709,0.2405,0.6329,0.8228,0.5443,0.6076,0.443,0,97.384761483833
0.4304,0.4557,0.481,0.1772,0.557,0.9241,0.7595,0.6076,39.2777412301183
0.3544,0.6329,0.443,0.9494,0.3038,0.3797,0.3038,0.038,63.022754317104
0.5823,0.3924,0.7468,0.9367,0.0253,0.6456,0.481,0.9494,101.748035425097
0.2278,0.6456,0.6582,0.3797,0.0127,1,0.6076,0.7089,27.9049853533288
0.0886,0.1013,0.4684,0.443,0.9494,0.1139,0.5443,0.2911,26.3755515950895
0.0759,0.3418,0.0886,0.8734,0.4937,0.4557,0.4177,0.0886,26.2578793869327
0.962,0.6962,0.5949,0.5316,0.4304,0.8481,0.5823,0.0506,115.399974429983
0.6962,0.8481,0.8987,0.481,0.8734,0.9747,0.7722,0.1013,66.9682054542433
0.4557,0.8228,0.7848,0.8228,0.519,0.5696,0.1646,0.2405,78.2956527652968
0.1392,0.2152,0.4684,0.8101,0.2785,0.2025,0.5443,0.4937,35.6682487133058
0.2658,0.5443,0.3544,0.0886,0.6456,0.6962,0.8481,0.038,24.8621570001082
0.0127,0.8734,0.2532,0.9367,0.2152,0.5443,0.5063,0.4304,21.3756777987498
0.0886,0.7975,0.5063,0,0.9241,0.2532,0.8228,0.5316,19.6686631384688
0.9241,0.8608,0.0759,0.7975,0.7975,0.3671,0.8734,0.7089,152.997385500987
0.3418,0.7342,0.7215,0.8608,0.8608,0.7089,0.2278,0.5696,60.8355939960583
0.5949,0.3165,0.6582,0.7468,0.9114,0.557,0.2785,0.7468,105.471473777027
0.2911,0.8101,0.9747,0.3038,0.0506,0.6456,0.5696,0.8481,39.6431100991339
0.0253,0.6582,0.6456,0.5949,0.3038,0.1139,0.8861,0.2658,19.4366943183721
0,0.4304,0.9241,0.3797,0.3671,0.7722,0.6329,0.6582,14.5943016992278
0.1519,0.7468,0.8481,0.557,1,0.6076,0.6582,0.3671,27.0958842440951
0.519,0.2911,0.2278,0.3165,0.4051,0,0.8987,0.3797,70.0985438509638
0.9367,0.1772,0.5316,0.0506,0.3418,0.5949,0.4051,0.9747,128.097561422722
0.8101,0.5823,0.1519,0.7848,0.2025,0.1519,0.3038,0.1519,154.075229361806
0.9873,0.1013,0.1899,0.7089,0.8101,0.519,0.6709,0.8354,168.372353911261
0.4051,0.9494,0.1772,0.5696,0.557,0.7975,0.3671,0.5063,55.6402463956133
0.2405,0.1392,0.2405,0.7595,0.5949,0.9114,0.0127,0.1139,41.8462296047933
0.5823,0.6835,0.8734,0.8987,0.0127,0.3165,0.0886,0.6709,126.789885984465
0.3924,0.4557,0.0506,0.038,0.8354,0.1266,0.557,0.2278,50.3708050424629
0.2278,0.2785,1,0.5823,0.8481,0.3038,0.4684,0.9241,46.1312872585364
0.0633,0.9114,0.4051,0.7722,0.4177,0.7342,0.9747,0.9367,20.9490817797602
0.6835,0.557,0.4557,1,0.5696,0.3797,0.1899,0.3924,138.978012954888
0.3544,0,0.4937,0.3671,0.1392,0.5316,0.1013,0.1266,53.2006119296706
0.5063,0.0759,0.1139,0.519,0.2658,0.6835,0.0759,0.9114,87.0331868524088
0.1772,0.8354,0.3418,0.7215,0.0886,0.0633,0.3797,0.3291,42.0376538620132
0.7595,0.1519,0.8354,0.6076,0.2278,0.7468,0.8101,0.7848,99.3210118868316
0.4304,0.7089,0.3797,0.2532,0.2911,0.9873,0.4557,0.7342,45.5002640541535
0.3038,0.2532,0.5696,0.9873,0.9747,0.962,0.3291,0.6456,51.2395587934033
0.1139,0.4177,0,0.9241,0.6076,0.6582,0.3165,0.2785,30.6837723346873
0.6076,0.1899,0.9873,0.4177,0.5063,0.9367,0.8608,0.3165,57.4913896095674
0.8228,0.3038,0.519,0.4304,0.5823,0.1013,0.6835,0,117.941043784009
0.557,0.2025,0.038,0.2658,0.1013,0.2658,0.2025,0.0633,81.8521909688085
0.9494,0.3291,0.9114,0.6709,0.1899,0.8987,0.1392,0.4557,154.704468863639
0.3671,0.0886,0.6076,0.9494,0.038,0.1899,0.7848,0.3544,61.1105809083172
0.8987,0.2658,0.7975,0.1392,0.0633,0.4937,0.0253,0.519,145.02271324056
1,0.4684,0.6709,0.4051,0.2405,0.3418,0.3924,0.5949,172.639718454831
0.7722,0.7848,0.2025,0.1899,0.3291,0.4051,0.1266,0.0253,110.611190317043
0.9747,0.8987,0.481,0.1646,0.6835,1,0.2532,0.2911,106.576723914747
0.1266,0.9873,0.6329,0.3418,0.7848,0.9241,0.1772,0.8987,26.2646847240155
0.6456,0.8861,0.7722,0.3544,0.6203,0.1392,0.4304,0.8101,110.429464986455
0.7215,0.7215,0.2658,0.0759,0.1519,0.2152,0.3418,0.8861,113.866756655092
0.5443,0.481,0.3924,0.1139,0.8861,0.8354,0.1139,0.8228,68.216862169029
0.6709,0.3671,0.6962,0.0127,0.0759,0.8101,0.962,0.1772,51.2954026130521
0.8354,0.5316,0.1013,0.6203,0.0253,0.9494,0.519,0.557,108.74022704122
0.2532,0.4051,0.4304,0.5063,0,0.0253,0.7215,0.4684,44.0680344119111
0.5696,0.0127,0.2785,0.5443,0.6582,0.4684,1,0.5823,70.9793026474808
0.2785,0.0253,0.0633,0.443,0.3165,0.8228,0.2658,0.4051,39.2762907398449
0.8481,0.9367,0.7342,0.0633,0.7342,0.3291,0.7595,0.4177,101.89302286595
0.5316,0.7722,0.6203,0.6835,0.7089,0.7595,0.4937,0.1392,67.9839903098319
0.8608,0.7595,0.3165,0.962,0.481,0.8861,0.9367,0.7722,121.051624407097
0.9114,0.0506,0.3671,0.8861,0.1646,0.7848,0.7468,0.2152,125.790986882139
0.0506,0.1646,0.3291,0.4937,0.7215,0.1646,0.1519,0.6962,29.5838490528918
0.7975,0.962,0.443,0.6962,0.1139,0.6203,0.0506,0.6329,152.523613978754
0.7848,0.443,0.5823,0.8354,0.6709,0.2785,0.9114,0.8608,132.286166717322
0.1646,0.6329,0.1266,0.0253,0.3924,0.481,0.2152,0.7975,30.4395441866509
0.7089,0.2405,0.1392,0.2025,0.7595,0.7215,0.5949,0.3418,75.8396561828147
0.8734,0.1266,0.4177,0.3291,0.9873,0.443,0.481,0.2532,121.88073500208
0.3797,0.6709,0.962,0.7342,0.6329,0.4177,0.7342,0.9873,62.3301079732939
0.038,0.0633,0.8228,0.2911,0.8987,0.3924,0.3544,0.1646,19.553332960819
0.2152,0.519,0.9367,0.2152,0.2532,0.5063,0.9241,0.2025,25.7089931785382
0.7342,0.038,0.6835,0.1266,0.5443,0.0127,0.5316,0.6835,115.615820386807
0.4937,0.4937,0.8861,0.9747,0.7468,0.6329,0.443,0.0127,73.8592931874792
0.1013,0.5696,0.7595,0.1772,0.1266,0.8734,0.6962,0.7215,17.7152095195591
0.1899,0.3544,0.1646,0.2785,0.6962,0.8608,0.7975,0.6203,23.5097618856664
0.6203,0.5063,0.2152,0.8481,0.962,0.0759,0.6203,0.962,122.318665647693
0.3291,0.9747,0.2911,0.1519,0.4557,0.2911,0.6456,0.1899,40.7677958763975
0.4177,0.2278,0.7468,0.9114,0.3544,0.0506,0.8354,0.8734,76.775248896406
0.8861,0.3924,0.8608,0.2278,0.5316,0.1772,0.2405,0.9494,167.981510245987
0.3165,0.6203,0.8101,0.6582,0.7722,0.038,0.9873,0.0759,45.6090839900142
0.2025,0.5949,0.7089,0.4684,0.4684,0.2405,0.0633,1,51.0962690971347
0.6329,0.6076,0.5443,0.2405,0.8228,0.6709,0,0.443,92.2185379984132
0.481,0.9241,0.557,0.4557,0.1772,0.4304,0.6076,0.7595,69.4073108167266
0.443,0.3797,0.3038,0.6329,0.9494,0.3544,0.038,0.3038,82.9200730927837
0.7468,0.6456,0.0253,0.3924,0.9367,0.5823,0.9494,0.481,85.6986837372364
0.6582,1,0.0127,0.6456,0.3797,0.2278,0.7089,0.6076,104.883669902372
0.4684,0.1139,0.9494,0.1013,0.443,0.0886,0.2911,0.5443,73.5736609080042
0.4557,0.4937,0.0759,0.4177,0.8734,0.3418,0.0886,0.0886,73.4108316615227
